index,id,text,token_number, token,dup,dup_doc
66,531943268360396802,love #michigan @debthompson check out our sweaters,5,love:1/217|michigan:1/10257|debthompson:1/1|check:1/296|sweater:1/5,0,531943268360396802
67,531942663067807746,get your end of tenancy cleaning done simply    #michigan,5,michigan:1/10257|end:1/75|clean:1/4|tenanc:1/1|simpli:1/7,17,531942663067807746|531701022972846080|531685961001107456|532154047596621824|532606992972779520|532395597580763136|532984514709315584|532848579648712704|533195863288713216|533694152668889088|533482786137862144|533905543606591488|534373630114013184|534177344031055872|530734695643095041|531202757416726528|530976316074774528|531459498217832448
68,531942575351951360,vote for my song  d  on #coast coast mixtape hottest in #michigan edition! via @coast coastmag,10,song:1/23|coast:3/82|coastmag:1/16|hottest:1/27|michigan:1/10257|edit:1/33|mixtap:1/33|vote:1/119,12,531942575351951360|531886387385999360|532251826918129664|532251144261623808|532616643382231040|532616391904354305|532981415986479104|532981310713638912|533702894701142016|533702299797823488|530808760197865472|531173015212396544|531536975203794944
69,531942376529731586,this picture was taken today. but not in #orlando. i am sure people are having fun in #minnesota #wisconsin #michigan,8,wisconsin:1/29|pictur:1/27|minnesota:1/89|michigan:1/10257|todai:1/321|orlando:1/9|fun:1/74|peopl:1/121,0,531942376529731586
70,531942169897369601,sunset from work. so beautiful. #sunset #michigan,5,beauti:1/83|michigan:1/10257|work:1/94|sunset:2/66,0,531942169897369601
71,531942108501118976,another beautiful backyard sunset! ? ? #fall #michigan #homesweethome #puremichigan #sunset,8,homesweethom:1/4|beauti:1/83|fall:1/150|michigan:1/10257|sunset:2/66|backyard:1/5|puremichigan:1/240,0,531942108501118976
72,531941899096326144,ex-#michigan star trey burke warms up for #jazz before tonight s game vs #pacers #imontherightsideofthegrass,10,tonight:1/126|burk:1/14|warm:1/48|game:1/408|star:1/33|trei:1/18|michigan:1/10257|jazz:1/8|imontherightsideofthegrass:1/1|pacer:1/2,0,531941899096326144
73,531941341983686656,what a villain does on his off day. #detroit #michigan #monday,5,villain:1/1|michigan:1/10257|detroit:1/1366|dai:1/300|mondai:1/26,0,531941341983686656
74,531941212346130432,okay #michigan... i ll fucks witchoo. #nofilter #michigram @ pure michigan,8,ll:1/73|witchoo:1/1|michigan:2/10257|fuck:1/19|michigram:1/4|pure:1/21|nofilt:1/16,0,531941212346130432
75,531941132884656129,kalamazoo things ii. #headintheclouds #sunset #michigan #things,7,ii:1/12|michigan:1/10257|sunset:1/66|kalamazoo:1/45|thing:2/69|headinthecloud:1/1,0,531941132884656129
76,531940603362566144,goshorn #lake #watrfront #home.  great location only   minutes from downtown #saugatuck #michigan.,10,minut:1/23|saugatuck:1/6|michigan:1/10257|locat:1/57|downtown:1/23|lake:1/137|great:1/268|watrfront:1/1|goshorn:1/2|home:1/156,0,531940603362566144
77,531940573188743168,#michigan coach john beilein said he wanted @spikealbrecht to shoot more  but i don t think that s what he meant. #pregame,10,meant:1/4|beilein:1/28|don:1/120|pregam:1/8|michigan:1/10257|want:1/15|john:1/33|shoot:1/44|spikealbrecht:1/1|coach:1/119,0,531940573188743168
78,531940330917330944,#michigan guard spike albrecht is the first one out  taking early jumpers  a full   minutes before game time.,11,minut:1/23|take:1/32|game:1/408|michigan:1/10257|albrecht:1/8|guard:1/6|time:1/240|earli:1/38|jumper:1/1|spike:1/7|full:1/35,0,531940330917330944
79,531940126784765952,new #job #food service assistant ii in #michigan,6,ii:1/12|servic:1/52|michigan:1/10257|assist:1/36|job:1/265|food:1/77,0,531940126784765952
80,531940001974476800,pollution down at monroe?s dte power plant due to upgrades  selective catalytic reduction || #michigan #mi #coal,13,select:1/7|catalyt:1/1|michigan:1/10257|upgrad:1/3|pollut:1/2|reduct:1/1|dte:1/3|due:1/13|plant:1/16|coal:1/5|power:1/22|mi:1/236|monro:1/6,0,531940001974476800
81,531939662416588800,lovely #annarbor #michigan night #sky on a #gorgeous #november day,8,love:1/217|sky:1/32|annarbor:1/154|michigan:1/10257|night:1/84|gorgeou:1/18|novemb:1/97|dai:1/300,0,531939662416588800
82,531939652492484608,the sun is setting in #detroit #michigan as i wait for my flight to #los #angeles almost there ...,8,flight:1/6|wait:1/74|set:1/55|lo:1/4|michigan:1/10257|detroit:1/1366|angel:1/8|sun:1/28,0,531939652492484608
83,531939298179035136,not too bad on the #drive home. nothing like a #michigan #sunset - #nofilter #fall ??,7,bad:1/66|fall:1/150|michigan:1/10257|sunset:1/66|drive:1/53|nofilt:1/16|home:1/156,0,531939298179035136
84,531938489013919745,sunsets. #dusk #night #sunset #orange #gorgeous #umflint #uofm #michigan #november #peaceful,11,peac:1/9|michigan:1/10257|dusk:1/1|orang:1/4|sunset:2/66|night:1/84|uofm:1/20|umflint:1/7|gorgeou:1/18|novemb:1/97,0,531938489013919745
85,531937827748315137,another beautiful #michigan sunset.,3,beauti:1/83|michigan:1/10257|sunset:1/66,0,531937827748315137
86,531937452521709568,spike albrecht sporting the new #michigan kicks for this year -- and stockings  i guess. #thosekids,9,kick:1/39|michigan:1/10257|year:1/196|guess:1/23|albrecht:1/8|thosekid:1/1|stock:1/13|sport:1/42|spike:1/7,0,531937452521709568
87,531936903872786434,hoops: no.   overall prospect p.j. dozier down to two  announcing wednesday  #scar #unc #louisville #michigan #gt,11,prospect:1/9|scar:1/1|michigan:1/10257|hoop:1/11|wednesdai:1/12|louisvil:1/7|unc:1/4|p.j:1/2|gt:1/2|dozier:1/7|announc:1/26,0,531936903872786434
88,531936605699706880,well played nature  well played... #sunset #michigan #nofilter,6,plai:2/159|natur:1/51|michigan:1/10257|sunset:1/66|nofilt:1/16,0,531936605699706880
89,531936508731600896,programming & web solutions #michigan,4,web:1/17|michigan:1/10257|solut:1/11|program:1/57,55,531936508731600896|531921351033237504|531891149129400322|531876047667879937|531830718641758208|531796608350842880|531766531475378176|531721120437661696|532300109602893825|532285038592004096|532269908957343745|532239752410312705|532194433950031872|532179337043128321|532149157377884160|532118946355236866|532103822978871296|532073596093358080|532058481369427968|532043396865486849|532028307177365504|532013175814631425|531998082645626880|531983016017817600|531966655220301824|532650034463277056|532587007797891074|532571920454021120|532556844829782017|532526618624151552|532496426258149377|532466145631039488|532436089592508416|532420919655149568|532405812451614720|532375637718482944|532345430613315584|532865420638707712|532835227303804928|532729469791121408|532714386754793472|533284540391768064|533738226033250304|533577668332376064|534022699266240512|533794534493548544|530735602128261120|530714776708456449|530659971516882944|530628544091529216|530567158313385985|531232341448855553|531214496983818240|531199403529220096|531184326776750080|531247469255225344
90,531936312270413825,goodnight #michigan ! #puremichigan #detroit,4,michigan:1/10257|goodnight:1/2|detroit:1/1366|puremichigan:1/240,0,531936312270413825
91,531935387225452544,produce all kinds of creative designs #michigan,5,michigan:1/10257|kind:1/14|design:1/29|creativ:1/8|produc:1/11,64,531935387225452544|531821029182541825|531805960952504322|531790492610990080|531758633470550016|531724812012371968|531702811797757952|531672628013314048|531657629999722496|531642553615925248|531624968959037440|532303915379720192|532288870214549506|532273671642304512|532258612635533312|532242824356700161|532227758693564416|532197481346396162|532167345687363584|532104506038042624|532059157760077824|532044056818634752|531984124727148545|531965532501594112|532677685353279488|532655837576429568|532640671924891648|532624605920243712|532575778987196416|532543560122630144|532528417313660928|532510112750268416|532495006674976768|532460707829133312|532445673015492608|532415302936428544|532399742169677824|532384711356973056|532364367090577408|532861405033005056|532831213204295681|532816091270373376|532800995173363712|532785921054478336|532770823854370816|532755661059137536|532710312404078592|532692865416454145|533738231175450624|533586662736285696|534123319335723008|533941038097113088|533877424534990848|533819432175296513|534286915843813376|530560718622695425|530545586463064064|530530556917088257|530509954919440384|531579595787866112|531564538009624576|531549476578918401|531534339717496833|531489035756126209|531473981375651840
92,531935252982534145,need to find  fiat #flint #michigan don t miss out!,6,don:1/120|michigan:1/10257|find:1/107|fiat:1/13|flint:1/263|miss:1/92,0,531935252982534145
93,531935141946740736,it s freezing & i love it. #cold #michigan,4,love:1/217|michigan:1/10257|cold:1/147|freez:1/23,0,531935141946740736
94,531935051001634816,the #michigan sunset on our way to @jaxairport with the new @jetblue kiosks! #prettyclouds #flyoffintothesunset,7,jaxairport:1/1|prettycloud:1/1|michigan:1/10257|jetblu:1/1|sunset:1/66|flyoffintothesunset:1/1|kiosk:1/2,0,531935051001634816
95,531935021352116226,outside right now. #sunset #michigan,2,michigan:1/10257|sunset:1/66,0,531935021352116226
96,531934771681984512,nothing fancy about #michigan s first win streak in   months. its defense is ok with that.,6,fanci:1/4|month:1/28|michigan:1/10257|defens:1/83|streak:1/4|win:1/281,0,531934771681984512
97,531934629188497408,it s exhibition game day for the #michigan men s basketball team!  #goblue,8,game:1/408|michigan:1/10257|men:1/18|basketbal:1/66|team:1/170|exhibit:1/28|goblu:1/319|dai:1/300,0,531934629188497408
98,531934416395063299,job: hr clerical support #hiring #nursing #healthcare #resume #employment #michigan #tweetmyjobs #hr,12,employ:1/27|cleric:1/1|hire:1/72|michigan:1/10257|healthcar:1/21|hr:2/27|nurs:1/43|job:1/265|support:1/66|tweetmyjob:1/17|resum:1/18,5,531934416395063299|532402475006197760|533021576883896320|532749757668933633|533383975386230784|530847221248696320
99,531934318550323200,currently in #michigan #skyporn,2,michigan:1/10257|skyporn:1/4,0,531934318550323200
100,531934293380304897,new music  she like  in my bio now!!! #music #michigan #det #detroit #teamemu #theredkarpet #la #losangeles #los...,11,theredkarpet:1/2|det:1/3|music:2/117|lo:1/4|michigan:1/10257|la:1/11|teamemu:1/2|bio:1/7|detroit:1/1366|losangel:1/9,0,531934293380304897
101,531934242885074944,still reppin that @sympleapparel in michigan when it s freezing - - lol.  #michigan #fall #fall ?,8,reppin:1/4|fall:2/150|michigan:2/10257|lol:1/58|sympleapparel:1/1|freez:1/23,0,531934242885074944
102,531934228460879872,listing #memorabilia from #michigan on ebay? improving visitor traffic is easy!,8,michigan:1/10257|memorabilia:1/13|ebai:1/31|list:1/54|improv:1/24|visitor:1/9|easi:1/16|traffic:1/18,0,531934228460879872
103,531932708566732801,this week s michigander monday interview is with jo anne normile  author of saving baby. #michigan #authors #giveaway,13,ann:1/40|week:1/143|jo:1/2|michigan:1/10257|author:2/18|save:1/41|babi:1/27|normil:1/1|interview:1/14|michigand:1/44|mondai:1/26|giveawai:1/9,0,531932708566732801
104,531932324225495041,ball of fire  #photography #photo #puremichigan #michigan #sunset,7,ball:1/36|michigan:1/10257|sunset:1/66|fire:1/61|photo:1/157|photographi:1/89|puremichigan:1/240,0,531932324225495041
105,531931939243307008,sunset lighthouse    #michigan,3,michigan:1/10257|sunset:1/66|lighthous:1/45,9,531931939243307008|532294403847901184|532656624541122562|533019105520287744|533381561111306240|533743773394931713|534106243078844416|530844786266501121|531207251814785025|531569467781042177
106,531931868959358976,#flint #michigan nov    :  temperature  ¡ãf cloudless wind s   km/h  humidity  % ..,8,km:1/64|nov:1/153|michigan:1/10257|flint:1/263|cloudless:1/4|humid:1/69|temperatur:1/81|wind:1/92,10,531931868959358976|532099461615730688|532084338549329921|532067762353737728|532061740985761793|532054160251056128|532037529512726528|532022496342843392|532008858416603136|531993693105164288|531962076940763137
107,531931350014496768,trio of detroit neighborhoods account for chunk of greenhouse gas? #detroit #michigan,9,trio:1/6|greenhous:1/3|michigan:1/10257|chunk:1/3|ga:1/58|detroit:2/1366|neighborhood:1/6|account:1/24,0,531931350014496768
108,531931262488170498,i just want to go camping. i m a michigander and its such a beautiful state! seriously tho it s what we do @puremichigan #michigan #camping,8,beauti:1/83|michigan:1/10257|tho:1/6|state:1/378|camp:2/28|michigand:1/44|puremichigan:1/240,0,531931262488170498
109,531931249959391232,intelligence #target is openin & closin stores at the exact same r   #indiana #michigan #targetlocations,9,michigan:1/10257|closin:1/1|exact:1/3|intellig:1/2|store:1/21|openin:1/1|targetloc:1/1|target:1/5|indiana:1/42,4,531931249959391232|531931246964641792|531931243848273920|531820595759964160|531977034654695425
